SEQUENS,CZERFAM95,MK_KHARK,AC_KHARK,MK_QIAN,AC_QIAN,NAME,AUTHOR
6443,ASCLEPIADACEAE,SY,4128,AC,6443,Cynanchum atratum,Bunge
7414,ASCLEPIADACEAE,SY,4128,SY,6443,Antitoxicum atratum,(Bunge) Pobed.
4128,ASCLEPIADACEAE,AC,4128,SY,6443,Vincetoxicum atratum,(Bunge) Morr. et Decne.
6444,ASCLEPIADACEAE,SY,4129,AC,6444,Cynanchum inamoenum,(Maxim.) Loes.
7415,ASCLEPIADACEAE,SY,4129,SY,6444,Antitoxicum inamoenum,(Maxim.) Pobed.
4129,ASCLEPIADACEAE,AC,4129,SY,6444,Vincetoxicum inamoenum,Maxim.
6446,ASCLEPIADACEAE,SY,4131,AC,6446,Cynanchum volubile,(Maxim.) Hemsl.
7417,ASCLEPIADACEAE,SY,4131,SY,6446,Antitoxicum volubile,(Maxim.) Pobed.
4131,ASCLEPIADACEAE,AC,4131,SY,6446,Vincetoxicum volubile,Maxim.
6451,VIOLACEAE,MA,4151,AC,6451,Viola blandaeformis,Nakai
6458,VIOLACEAE,SY,4165,AC,6458,Viola tenuicornis ssp. primorskajensis,W.Beck
4165,VIOLACEAE,AC,4165,SY,6458,Viola primorskajensis,(W.Beck.) Worosch.
6462,VIOLACEAE,SY,4174,AC,6462,Viola langsdorfii var. ursina,(Kom.) W.Beck. et Hult.
4174,VIOLACEAE,AC,4174,SY,6462,Viola ursina,Kom.
6481,OXALIDACEAE,SY,4206,AC,6481,Oxalis corniculata,L.
7426,OXALIDACEAE,SY,4208,SY,6481,Oxalis corniculata var. atropurpurea,Planch.
6483,OXALIDACEAE,SY,4208,SY,6481,Oxalis grenadensis,Urban
7791,OXALIDACEAE,SY,4208,SY,6481,Oxalis trinidadensis,Knuth
4206,OXALIDACEAE,AC,4206,SY,6481,Xanthoxalis corniculata,(L.) Small
4208,OXALIDACEAE,AC,4208,SY,6481,Xanthoxalis grenadensis,(Urban) Tzvel.
7927,OXALIDACEAE,SY,4208,SY,6481,Xanthoxalis trinidadensis,(Knuth) Holub
6486,ZANNICHELLIACEAE,MA,4212,AC,6486,Zannichellia palustris,L.
7428,ZANNICHELLIACEAE,SY,4212,SY,6486,Zannichellia palustris ssp. repens,(Boenn.) Schuebl. et Martens.
6485,ZANNICHELLIACEAE,SY,4211,SY,6486,Zannichellia palustris var. pedicellata,Rosen et Wahlenb.
7427,ZANNICHELLIACEAE,SY,4211,SY,6486,Zannichellia pedicellata,(Rosen et Wahlenb.) Fries
4211,ZANNICHELLIACEAE,AC,4211,SY,6486,Zannichellia pedunculata,Reichenb.
4212,ZANNICHELLIACEAE,AC,4212,SY,6486,Zannichellia repens,Boenn.
6491,ZOSTERACEAE,MA,4219,AC,6491,Zostera pacifica,S.Wats.
6501,POLYGONACEAE,SY,30,AC,6501,Rumex acetosella,L.
7435,POLYGONACEAE,SY,30,SY,6501,Acetosa acetosella,(L.) Mill.
25,POLYGONACEAE,AC,25,SY,6501,Acetosella angiocarpa,(Murb.) A. Love
30,POLYGONACEAE,AC,30,SY,6501,Acetosella vulgaris,(Koch) Fourr.
7433,POLYGONACEAE,SY,25,SY,6501,Acetosella vulgaris ssp. angiocarpa,(Murb.) Hadac et Hasek
6497,POLYGONACEAE,SY,25,SY,6501,Rumex acetosella ssp. angiocarpus,(Murb.) Murb.
4242,POLYGONACEAE,SY,30,SY,6501,Rumex acetosella var. vulgaris,Koch
4237,POLYGONACEAE,SY,25,SY,6501,Rumex angiocarpus,Murb.
6506,ROSACEAE,SY,42,AC,6506,Geum rossii,(R.Br.) Ser.
4250,ROSACEAE,SY,42,SY,6506,Sieversia rossii,R.Br.
6508,RANUNCULACEAE,SY,46,AC,6508,Aconitum arcuatum ssp. axilliflorum,(Worosch.) Kadota
46,RANUNCULACEAE,AC,46,SY,6508,Aconitum axilliflorum,Worosch.
4253,RANUNCULACEAE,SY,46,SY,6508,Aconitum vorobievii,Worosch.
6523,CAMPANULACEAE,MA,114,AC,6523,Adenophora tetraphylla,(Thunb.) Fisch.
115,CAMPANULACEAE,AC,115,SY,6523,Adenophora verticillata,Fisch.
6524,POLYGONACEAE,MA,82,AC,6524,Polygonum alpinum,All.
81,POLYGONACEAE,AC,81,SY,6524,Aconogonum alaskanum,(Small) Sojрk
82,POLYGONACEAE,AC,82,SY,6524,Aconogonum alpinum,(All.) Schur
6515,POLYGONACEAE,SY,81,SY,6524,Polygonum alaskanum,(Small) Wight ex Hult.
4275,POLYGONACEAE,SY,81,SY,6524,Polygonum alpinum var. alaskanum,Small
6536,SINOPTERIDACEAE,SY,169,AC,6536,Cheilanthes argentea,(S.G.Gmel.) G.Kunze
169,SINOPTERIDACEAE,AC,169,SY,6536,Aleuritopteris argentea,(S. G. Gmel.) FAe
4323,SINOPTERIDACEAE,SY,169,SY,6536,Pteris argentea,S.G.Gmel.
6540,BORAGINACEAE,SY,201,AC,6540,Plagiobothrys orientalis,(L.) Johnst.
201,BORAGINACEAE,AC,201,SY,6540,Allocarya orientalis,(L.) Brand
4337,BORAGINACEAE,SY,201,SY,6540,Heliotropium orientale,L.
7451,BORAGINACEAE,SY,201,SY,6540,Plagiobothrys asiaticus,(Kom.) Johnst.
6549,RANUNCULACEAE,SY,255,AC,6549,Anemone narcissiflora var. sachalinensis,Miyabe et Miyake ex Tamura
255,RANUNCULACEAE,AC,255,SY,6549,Anemonastrum sachalinense,(Juz.) Starodub.
4366,RANUNCULACEAE,SY,255,SY,6549,Anemone sachalinensis,Juz.
6550,RANUNCULACEAE,MA,258,AC,6550,Anemone drummondii,S.Wats.
6572,ARACEAE,AC,6572,AC,6572,Arisaema peninsulae,Nakai
4431,ARACEAE,SY,6572,SY,6572,Arisaema angustatum var. peninsulae,(Nakai) Miyabe et Kudo
6596,ATHYRIACEAE,SY,510,AC,6596,Athyrium filix-femina ssp. cyclosorum,(Rupr.) C.Chr.
510,ATHYRIACEAE,AC,510,SY,6596,Athyrium cyclosorum,(Rupr.) Maxon
4507,ATHYRIACEAE,SY,510,SY,6596,Athyrium filix-femina var. cyclosorum,Rupr.
7475,ATHYRIACEAE,SY,512,SY,6596,Athyrium filix-femina var. longipes,Hara
6598,ATHYRIACEAE,SY,512,SY,6596,Athyrium filix-femina var. sitchense,Rupr.
7809,ATHYRIACEAE,SY,512,SY,6596,Athyrium sinense ssp. longipes,(Hara) Worosch.
7998,ATHYRIACEAE,SY,512,SY,6596,Athyrium sitchensis,(Rupr.) Tzvel.
7936,ATHYRIACEAE,SY,512,SY,6596,Athyrium submelanolepis,Tzvel.
6603,CHENOPODIACEAE,MA,527,AC,6603,Atriplex littoralis,L.
6604,POACEAE,SY,534,AC,6604,Avena sterilis ssp. ludoviciana,(Durieu) Gillet et Magne
4522,POACEAE,SY,534,SY,6604,Avena ludoviciana,Durieu
534,POACEAE,AC,534,SY,6604,Avena persica,Steud.
6605,POACEAE,SY,537,AC,6605,Helictotrichon dahuricum,(Kom.) Kitag.
4523,POACEAE,SY,537,SY,6605,Avena planiculmis ssp. dahurica,Kom.
537,POACEAE,AC,537,SY,6605,Avenula dahurica,(Kom.) Holub
6606,POACEAE,SY,538,AC,6606,Helictotrichon pubescens,(Huds.) Pilg.
4524,POACEAE,SY,538,SY,6606,Avena pubescens,Huds.
538,POACEAE,AC,538,SY,6606,Avenula pubescens,(Huds.) Dumort.
6607,POACEAE,SY,539,AC,6607,Helictotrichon schellianum,(Hack.) Kitag.
4525,POACEAE,SY,539,SY,6607,Avena schelliana,Hack.
539,POACEAE,AC,539,SY,6607,Avenula schelliana,(Hack.) Sauer et Chmelitschek
7479,POACEAE,SY,539,SY,6607,Helictotrichon hookeri ssp. schellianum,(Hack.) Tzvel.
6614,RANUNCULACEAE,SY,551,AC,6614,Ranunculus trichophyllus,Chaix
4533,RANUNCULACEAE,MA,551,SY,6614,Batrachium divaricatum,(Schrank) Schur.
549,RANUNCULACEAE,AC,549,SY,6614,Batrachium kauffmannii,(Clerc) V.Krecz.
4531,RANUNCULACEAE,SY,549,SY,6614,Ranunculus kauffmannii,Clerc
6628,BLECHNACEAE,SY,591,AC,6628,Blechnum spicant ssp. niponicum,(J.Kunze) A. et D.Love
591,BLECHNACEAE,AC,591,SY,6628,Blechnum nipponicum,(G. Kunze) Makino
4559,BLECHNACEAE,SY,591,SY,6628,Lomaria niponica,G.Kunze
6643,CYPERACEAE,MA,637,AC,6643,Bulbostylis capillaris,(L.) Nees
6651,POACEAE,SY,671,AC,6651,Calamagrostis korotkyi ssp. latissima,(Worosch.) Tzvel.
671,POACEAE,AC,671,SY,6651,Calamagrostis latissima,(Worosch.) Probat.
4609,POACEAE,SY,671,SY,6651,Calamagrostis turczaninowii ssp. latissima,Worosch.
6656,ALISMATACEAE,MA,694,AC,6656,Caldesia parnassifolia,Parl.
6666,BRASSICACEAE,SY,762,AC,6666,Arabis gemmifera,(Matsum.) Makino
7509,BRASSICACEAE,SY,762,SY,6666,Arabis maximowiczii,N.Busch
4648,BRASSICACEAE,SY,762,SY,6666,Cardamine gemmifera,Matsum.
762,BRASSICACEAE,AC,762,SY,6666,Cardaminopsis gemmifera,(Matsum.) Berkut.
7828,BRASSICACEAE,SY,762,SY,6666,Cardaminopsis maximowiczii,(N.Busch) O.E.Schulz
6670,CYPERACEAE,MA,771,AC,6670,Carex buxbaumii,Wahlenb.
6679,CYPERACEAE,SY,870,AC,6679,Carex lanceolata var. laxa,Ohwi
4689,CYPERACEAE,SY,870,SY,6679,Carex floribunda,Meinsh.
870,CYPERACEAE,AC,870,SY,6679,Carex karafutoana,Ohwi
6681,CYPERACEAE,MA,883,AC,6681,Carex stenantha,Franch. et Savat.
6694,CYPERACEAE,SY,988,AC,6694,Carex maritima ssp. setina,(Christ) Egor.
4729,CYPERACEAE,SY,988,SY,6694,Carex incurva var. setina,Christ
988,CYPERACEAE,AC,988,SY,6694,Carex setina,(Christ) V.Krecz.
6699,SCROPHULARIACEAE,SY,1047,AC,6699,Castilleja pallida ssp. pavlovii,(Rebr.) A. et D.Love
4751,SCROPHULARIACEAE,SY,1047,SY,6699,Castilleja pallida ssp. saccata,Pennell
1047,SCROPHULARIACEAE,AC,1047,SY,6699,Castilleja pavlovii,Rebr.
6722,SAXIFRAGACEAE,MA,1141,AC,6722,Chrysosplenium alternifolium,L.
6738,APIACEAE,SY,1213,AC,6738,Ligusticum jeholense,(Nakai et Kitag.) Nakai et Kitag.
4840,APIACEAE,SY,1213,SY,6738,Cnidium jeholense,Nakai et Kitag.
1213,APIACEAE,AC,1213,SY,6738,Conioselinum jeholense,(Nakai et Kitag.) M. Pimen.
7531,APIACEAE,SY,1213,SY,6738,Tilingia jeholense,(Nakai et Kitag.) Leute
6741,CARYOPHYLLACEAE,SY,1233,AC,6741,Lychnis coronaria,(L.) Desr.
1233,CARYOPHYLLACEAE,AC,1233,SY,6741,Coronaria coriacea,(Moench) Schischk. ex Gorschk.
4849,CARYOPHYLLACEAE,SY,1233,SY,6741,Lychnis coriacea,Moench
6744,ROSACEAE,SY,1262,AC,6744,Cotoneaster niger,(Wahlenb.) Fries
4859,ROSACEAE,SY,1262,SY,6744,Cotoneaster melanocarpa,Lodd.
1262,ROSACEAE,AC,1262,SY,6744,Cotoneaster melanocarpus,Fisch. ex Blytt
6749,CUSCUTACEAE,MA,1292,AC,6749,Cuscuta australis,R.Br.
6750,ASCLEPIADACEAE,SY,1295,AC,6750,Cynanchum purpureum,(Pall.) K.Schum.
4877,ASCLEPIADACEAE,SY,1295,SY,6750,Asclepias purpurea,Pall.
1295,ASCLEPIADACEAE,AC,1295,SY,6750,Cynoctonum purpureum,(Pall.) Pobed.
6760,POACEAE,SY,1346,AC,6760,Deschampsia cespitosa ssp. borealis,(Trautv.) A. et D. Love
4904,POACEAE,SY,1346,SY,6760,Aira cespitosa var. borealis,Trautv.
1346,POACEAE,AC,1346,SY,6760,Deschampsia borealis,(Trautv.) Roshev.
6762,POACEAE,SY,1350,AC,6762,Deschampsia cespitosa ssp. macrothyrsa,(Tatew. et Ohwi) Tzvel.
4908,POACEAE,SY,1350,SY,6762,Deschampsia cespitosa var. macrothyrsa,Tatew. et Ohwi
1350,POACEAE,AC,1350,SY,6762,Deschampsia macrothyrsa,(Tatew. et Ohwi) Kawano
6764,POACEAE,SY,1353,AC,6764,Deschampsia cespitosa ssp. orientalis,Hult.
4911,POACEAE,SY,1353,SY,6764,Aira sukatschewii,Popl.
1353,POACEAE,AC,1353,SY,6764,Deschampsia sukatschewii,(Popl.) Roshev.
6765,CARYOPHYLLACEAE,SY,1363,AC,6765,Dianthus versicolor,Fisch. ex Link
6803,POACEAE,SY,1500,AC,6803,Elymus ciliaris ssp. amurensis,(Drob.) Tzvel.
5002,POACEAE,SY,1500,SY,6803,Agropyron amurense,Drob.
1500,POACEAE,AC,1500,SY,6803,Elymus amurensis,(Drob.) Czer.
6805,POACEAE,SY,1508,AC,6805,Elymus sajanensis ssp. hyperarcticus,(Polun.) Tzvel.
5008,POACEAE,SY,1508,SY,6805,Agropyron violaceum var. hyperarcticum,Polun.
1508,POACEAE,AC,1508,SY,6805,Elymus hyperarcticus,(Polun.) Tzvel.
6806,POACEAE,SY,1510,AC,6806,Elymus trachycaulus ssp. kamczadalorum,(Nevski) Tzvel.
1510,POACEAE,AC,1510,SY,6806,Elymus kamczadalorum,(Nevski) Tzvel.
5010,POACEAE,SY,1510,SY,6806,Roegneria kamczadalorum,Nevski
6810,POACEAE,SY,1518,AC,6810,Elymus fibrosus ssp. subfibrosus,(Tzvel.) Tzvel.
1518,POACEAE,AC,1518,SY,6810,Elymus subfibrosus,(Tzvel.) Tzvel.
5017,POACEAE,SY,1518,SY,6810,Roegneria subfibrosa,Tzvel.
6831,POACEAE,SY,1565,AC,6831,Eragrostis pilosa ssp. imberbis,(Franch.) Tzvel.
1565,POACEAE,AC,1565,SY,6831,Eragrostis imberbis,(Franch.) Probat.
5050,POACEAE,SY,1565,SY,6831,Eragrostis pilosa var. imberbis,Franch.
6839,CYPERACEAE,MA,1611,AC,6839,Eriophorum latifolium,Hoppe
6852,SCROPHULARIACEAE,SY,1664,AC,6852,Euphrasia maximowiczii var. yezoensis,(Hara) Ohwi
5099,SCROPHULARIACEAE,SY,1664,SY,6852,Euphrasia pseudomollis,Juz.
1664,SCROPHULARIACEAE,AC,1664,SY,6852,Euphrasia yesoensis,Hara
6871,OLEACEAE,MA,1725,AC,6871,Fraxinus sieboldiana,Blume
6873,LILIACEAE,MA,1735,AC,6873,Gagea lutea,Ker-Gawl.
6892,GERANIACEAE,AC,6892,AC,6892,Geranium erianthum,DC.
6914,POACEAE,SY,1924,AC,6914,Hierochloe glabra ssp. sachalinensis,(Printz) Tzvel.
5239,POACEAE,SY,1924,SY,6914,Hierochloe odorata var. sachalinensis,Printz
1924,POACEAE,AC,1924,SY,6914,Hierochloe sachalinensis,(Printz) Worosch.
6915,POACEAE,SY,1925,AC,6915,Hierochloe glabra ssp. sibirica,(Tzvel.) Tzvel.
5240,POACEAE,SY,1925,SY,6915,Hierochloe odorata ssp. sibirica,Tzvel.
1925,POACEAE,AC,1925,SY,6915,Hierochloe sibirica,(Tzvel.) Czer.
6919,CANNABACEAE,SY,1944,AC,6919,Humulus scandens,(Lour.) Merr.
5255,CANNABACEAE,SY,1944,SY,6919,Antidesma scandens,Lour.
1944,CANNABACEAE,AC,1944,SY,6919,Humulopsis scandens,(Lour.) Grudz.
7607,CANNABACEAE,SY,1944,SY,6919,Humulus japonicus,Siebold et Zucc.
6943,ASTERACEAE,SY,2074,AC,6943,Lactuca sibirica,(L.) Benth. ex Maxim.
2074,ASTERACEAE,AC,2074,SY,6943,Lagedium sibiricum,(L.) Sojрk
5328,ASTERACEAE,SY,2074,SY,6943,Sonchus sibiricus,L.
6953,POACEAE,SY,2139,AC,6953,Deschampsia flexuosa,(L.) Nees
6961,LILIACEAE,MA,2169,AC,6961,Lilium concolor,Salisb.
6962,LILIACEAE,MA,2172,AC,6962,Lilium medeoloides,A.Gray.
6963,LILIACEAE,MA,2173,AC,6963,Lilium hansonii,Leichtl.
6973,JUNCACEAE,SY,2237,AC,6973,Luzula parviflora ssp. melanocarpa,(Michx.) Tolm.
5421,JUNCACEAE,SY,2237,SY,6973,Juncus melanocarpus,Michx.
2237,JUNCACEAE,AC,2237,SY,6973,Luzula melanocarpa,(Michx.) Desv.
6977,LYCOPODIACEAE,SY,2261,AC,6977,Lycopodium clavatum var. monostachyon,Grev. et Hook.
5434,LYCOPODIACEAE,SY,2261,SY,6977,Lycopodium clavatum f. lagopus,Laest.
2261,LYCOPODIACEAE,AC,2261,SY,6977,Lycopodium lagopus,(Laest.) Zinserl. ex Kuzen.
6993,ROSACEAE,SY,2345,AC,6993,Sorbus alnifolia,(Siebold et Zucc.) C.Koch
5480,ROSACEAE,SY,2345,SY,6993,Crataegus alnifolia,Siebold et Zucc.
2345,ROSACEAE,AC,2345,SY,6993,Micromeles alnifolia,(Siebold et Zucc.) Koehne
6996,CARYOPHYLLACEAE,SY,2355,AC,6996,Minuartia stricta ssp. gracilipes,(Kom. et Schischk.) Ju.Kozhevnik.
5486,CARYOPHYLLACEAE,SY,2355,SY,6996,Alsine gracilipes,Kom.
2355,CARYOPHYLLACEAE,AC,2355,SY,6996,Minuartia gracilipes,(Kom.) Kom.
6998,CARYOPHYLLACEAE,AC,6998,AC,6998,Minuartia arctica,(Stev. ex Ser.) Graebn.
6999,CARYOPHYLLACEAE,SY,2360,AC,6999,Minuartia elegans,(Cham. et Schlecht.) Schischk.
5483,CARYOPHYLLACEAE,SY,6998,SY,6999,Arenaria arctica,Stev. ex Ser.
7001,CARYOPHYLLACEAE,SY,2362,AC,7001,Stellaria sibirica,(Regel et Til.) Schischk.
5492,CARYOPHYLLACEAE,SY,2362,SY,7001,Cherleria sibirica,Regel et Til.
2362,CARYOPHYLLACEAE,AC,2362,SY,7001,Minuartia sibirica,(Regel et Til.) N.S.Pavlova
7006,BORAGINACEAE,MA,2390,AC,7006,Myosotis laxa,Lehm.
7017,CARYOPHYLLACEAE,SY,2427,AC,7017,Silene vulgaris,(Moench) Garcke
5533,CARYOPHYLLACEAE,SY,2427,SY,7017,Cucubalus behen,L.
2427,CARYOPHYLLACEAE,AC,2427,SY,7017,Oberna behen,(L.) Ikonn.
7634,CARYOPHYLLACEAE,SY,2427,SY,7017,Silene latifolia,(Mill.) Rendle et Britt.
7022,OPHIOGLOSSACEAE,MA,2444,AC,7022,Ophioglossum vulgatum,L.
7035,FABACEAE,MA,2523,AC,7035,Oxytropis katangensis,Basil.
7055,SCROPHULARIACEAE,AC,7055,AC,7055,Pedicularis venusta,(Bunge) Schangin ex Bunge
5636,SCROPHULARIACEAE,SY,7055,SY,7055,Pedicularis comosa var. venusta,Bunge
7068,POLYGONACEAE,SY,2643,AC,7068,Polygonum persicaria,L.
2643,POLYGONACEAE,AC,2643,SY,7068,Persicaria maculata,(Rafin.) S.F.Gray
7653,POLYGONACEAE,SY,2643,SY,7068,Persicaria vulgaris,Webb et Moq.
5656,POLYGONACEAE,SY,2643,SY,7068,Polygonum maculatum,Rafin.
7071,POLYGONACEAE,SY,2647,AC,7071,Polygonum roseoviride,(Kitag.) Li et Chang
5660,POLYGONACEAE,SY,2647,SY,7071,Persicaria erecto-minor var. roseoviridis,(Kitag.) Ito
2647,POLYGONACEAE,AC,2647,SY,7071,Persicaria roseoviridis,Kitag.
7073,POLYGONACEAE,SY,2649,AC,7073,Polygonum sungareense,Kitag.
7656,POLYGONACEAE,SY,2649,SY,7073,Persicaria erecto-minor var. songareensis,(Kitag.) Kitag.
2649,POLYGONACEAE,AC,2649,SY,7073,Persicaria sungareensis,Kitag.
7872,POLYGONACEAE,SY,2649,SY,7073,Polygonum chrtekii,(Sojak) Czer.
5662,POLYGONACEAE,SY,2649,SY,7073,Polygonum intricatum,Kom.
7074,POLYGONACEAE,SY,2651,AC,7074,Polygonum trigonocarpum,(Makino) Kudo et Masam.
2651,POLYGONACEAE,AC,2651,SY,7074,Persicaria trigonocarpa,(Makino) Nakai
5664,POLYGONACEAE,SY,2651,SY,7074,Polygonum minus f. trigonocarpum,Makino
7081,ASTERACEAE,SY,2663,AC,7081,Erigeron annuus,(L.) Pers.
5674,ASTERACEAE,SY,2663,SY,7081,Aster annuus,L.
2663,ASTERACEAE,AC,2663,SY,7081,Phalacroloma annuum,(L.) Dumort.
7090,LAMIACEAE,MA,2686,AC,7090,Phlomis koraiensis,Nakai
7091,POACEAE,SY,2696,AC,7091,Phragmites australis ssp. altissimus,(Benth.) W.Clayt.
5691,POACEAE,SY,2696,SY,7091,Arundo altissima,Benth.
2696,POACEAE,AC,2696,SY,7091,Phragmites altissimus,(Benth.) Nabille
7094,SOLANACEAE,SY,2707,AC,7094,Physaliastrum japonicum,(Franch. et Savat.) Honda
5700,SOLANACEAE,SY,2707,SY,7094,Chamaesaracha echinata,Yatabe
2707,SOLANACEAE,AC,2707,SY,7094,Physaliastrum echinatum,(Yatabe) Makino
7106,PLANTAGINACEAE,SY,2751,AC,7106,Plantago major var. sinuata,(Lam.) Decne.
5725,PLANTAGINACEAE,SY,2751,SY,7106,Plantago gigas,Levl.
2751,PLANTAGINACEAE,AC,2751,SY,7106,Plantago sinuata,Lam.
7109,ORCHIDACEAE,MA,2756,AC,7109,Platanthera hyperborea,(L.) Lindl.
7111,POLYPODIACEAE,SY,2769,AC,7111,Lepisorus thunbergianus,(Kaulf.) Ching
2769,POLYPODIACEAE,AC,2769,SY,7111,Pleopeltis thunbergiana,Kaulf.
5738,POLYPODIACEAE,SY,2769,SY,7111,Polypodium lineare,Thunb.
7671,POLYPODIACEAE,SY,2769,SY,7111,Polypodium thunbergianum,(Kaulf.) C.Chr.
7112,POLYPODIACEAE,SY,2770,AC,7112,Lepisorus ussuriensis,(Regel et Maack) Ching
2770,POLYPODIACEAE,AC,2770,SY,7112,Pleopeltis ussuriensis,Regel et Maack
5739,POLYPODIACEAE,SY,2770,SY,7112,Polypodium ussuriense,(Regel et Maack) Regel
7113,APIACEAE,MA,2773,AC,7113,Pleurospermum austriacum,Hoffm.
7116,POACEAE,SY,2784,AC,7116,Poa argunensis,Roshev.
7144,POLYPODIACEAE,MA,2872,AC,7144,Polypodium someyae,Yatabe
7150,POTAMOGETONACEAE,MA,2898,AC,7150,Potamogeton acutifolius,Link.
7164,PRIMULACEAE,MA,3002,AC,7164,Primula sieboldii,E.Morr.
5840,PRIMULACEAE,SY,3002,SY,7164,Primula cortusoides var. patens,Turcz.
3002,PRIMULACEAE,AC,3002,SY,7164,Primula patens,(Turcz.) E. Busch
7172,ASTERACEAE,SY,3027,AC,7172,Achillea cartilaginea,Ledeb. ex Reichenb.
5860,ASTERACEAE,SY,3028,SY,7172,Achillea macrocephala,Rupr.
5859,ASTERACEAE,SY,3027,SY,7172,Achillea salicifolia,Bess.
3027,ASTERACEAE,AC,3027,SY,7172,Ptarmica salicifolia,(Bees.) Serg.
3028,ASTERACEAE,AC,3028,SY,7172,Ptarmica speciosa,DC.
7173,ASTERACEAE,SY,3031,AC,7173,Lactuca raddeana var. elata,(Hemsl.) Kitam.
5863,ASTERACEAE,SY,3031,SY,7173,Lactuca elata,Hemsl.
3031,ASTERACEAE,AC,3031,SY,7173,Pterocypsela elata,(Hemsl.) Shih
7198,POLYGONACEAE,SY,3129,AC,7198,Polygonum cuspidatum,Siebold et Zucc.
5923,POLYGONACEAE,SY,3129,SY,7198,Polygonum japonicum,Meissn.
7708,POLYGONACEAE,SY,3129,SY,7198,Polygonum zuccarinii,Small
3129,POLYGONACEAE,AC,3129,SY,7198,Reynoutria japonica,Houtt.
7203,ATHYRIACEAE,SY,3143,AC,7203,Cystopteris montana,(Lam.) Desv.
5933,ATHYRIACEAE,SY,3143,SY,7203,Polypodium montanum,Lam.
3143,ATHYRIACEAE,AC,3143,SY,7203,Rhizomatopteris montana,(Lam.) Khokhr.
7210,ROSACEAE,MA,3199,AC,7210,Rosa spinosissima,L.
3199,ROSACEAE,AC,3199,SY,7210,Rosa gracilipes,Chrshan.
5963,ROSACEAE,MA,3199,SY,7210,Rosa pimpinellifolia,L.
7235,SALICACEAE,MA,3296,AC,7235,Salix triandra,L.
7241,SALICACEAE,MA,3315,AC,7241,Salix starkeana,Willd.
6034,SALICACEAE,MA,3315,SY,7241,Salix livida,Wahlenb.
7245,SAMBUCACEAE,SY,3329,AC,7245,Sambucus racemosa ssp. mandshurica,(Kitag.) Worosch.
3329,SAMBUCACEAE,AC,3329,MS,7245,Sambucus mandshurica,Kitag.
6043,SAMBUCACEAE,SY,3331,SY,7245,Sambucus racemosa f. sieboldiana,Miq.
6041,SAMBUCACEAE,SY,3329,SY,7245,Sambucus racemosa ssp. dahurica,E.Wolf
7260,SAXIFRAGACEAE,SY,3447,AC,7260,Saxifraga nelsoniana ssp. porsildiana,(Calder et Savile) Hult.
3447,SAXIFRAGACEAE,AC,3447,SY,7260,Saxifraga porsildiana,(Calder et Savile ) Jurtz. et Petrovsky
6084,SAXIFRAGACEAE,SY,3447,SY,7260,Saxifraga punctata ssp. porsildiana,Calder et Savile
7272,POACEAE,SY,3570,AC,7272,Setaria viridis ssp. pachystachys,(Franch. et Savat.) Masam. et Yanag.
6145,POACEAE,SY,3570,SY,7272,Panicum pachystachys,Franch. et Savat.
3570,POACEAE,AC,3570,SY,7272,Setaria pachystachys,(Franch. et Savat.) Matsum.
7275,ROSACEAE,SY,3580,AC,7275,Geum pentapetalum,Makino
6152,ROSACEAE,SY,3580,SY,7275,Dryas pentapetala,L.
7902,ROSACEAE,SY,3580,SY,7275,Geum kamtschaticum,Poir.
7737,ROSACEAE,SY,3580,SY,7275,Sieversia anemonoides,Willd.
3580,ROSACEAE,AC,3580,SY,7275,Sieversia pentapetala,(L.) Greene
7277,APIACEAE,MA,3606,AC,7277,Sium sisarum,L.
7279,BRASSICACEAE,SY,3610,AC,7279,Smelowskia calycina var. porsildii,Drury et Rollings
6163,BRASSICACEAE,SY,3610,SY,7279,Smelowskia jurtzevii,Valiczkin
3610,BRASSICACEAE,AC,3610,SY,7279,Smelowskia porsildii,(Drury et Rollins) Jurtz.
7282,ROSACEAE,SY,3637,AC,7282,Sorbaria pallasii,(G.Don fil.) Pojark.
7740,ROSACEAE,SY,3637,SY,7282,Sorbaria alpina,(Pall.) Dippel
3637,ROSACEAE,AC,3637,SY,7282,Sorbaria grandiflora,(Sweet) Maxim.
6174,ROSACEAE,SY,3637,SY,7282,Spiraea grandiflora,Sweet
7288,CARYOPHYLLACEAE,SY,3662,AC,7288,Spergularia salina,J. et C.Presl
6191,CARYOPHYLLACEAE,SY,3662,SY,7288,Arenaria rubra f. marina,L.
3662,CARYOPHYLLACEAE,AC,3662,SY,7288,Spergularia marina,(L.) Griseb.
7295,CARYOPHYLLACEAE,MA,3709,AC,7295,Stellaria longipes,Goldie.
7296,CORNACEAE,SY,3728,AC,7296,Cornus alba,L.
3728,CORNACEAE,AC,3728,SY,7296,Swida alba,(L.) Opiz
6221,CORNACEAE,SY,3728,SY,7296,Swida subumbellata,(Komatsu) Holub
7365,ASTERACEAE,SY,3997,AC,7365,Achyrophorus ciliatus,(Thunb.) Sch.Bip.
6365,ASTERACEAE,SY,3997,SY,7365,Arnica ciliata,Thunb.
3997,ASTERACEAE,AC,3997,SY,7365,Trommsdorffia ciliata,(Thunb.) Sojak
7366,ASTERACEAE,SY,3998,AC,7366,Achyrophorus crepidioides,(Miyabe et Kudo) Kitag.
6366,ASTERACEAE,SY,3998,SY,7366,Picris crepidioides,Miyabe et Kudo
3998,ASTERACEAE,AC,3998,SY,7366,Trommsdorffia crepidioides,(Miyabe et Kudo) Sojрk
